rok,dziedzina,poczta,wojewodztwo,lng,lat
2013,grupa #10,Rzeszów,podkarpackie,22.058,50.032
2013,grupa #01,Puławy,lubelskie,21.969,51.416
2013,grupa #07,Kielce,świętokrzyskie,20.639,50.842
2013,grupa #06,Grudziądz,kujawsko-pomorskie,18.754,53.484
2013,grupa #10,Kielce,świętokrzyskie,20.639,50.842
2013,grupa #04,Szczecin,zachodniopomorskie,14.590,53.469
2013,grupa #10,Lublin,lubelskie,22.543,51.261
2013,grupa #08,Bartoszyce,warmińsko-mazurskie,20.808,54.253
2013,grupa #01,Paczków,opolskie,17.030,50.438
2013,grupa #10,Koszalin,zachodniopomorskie,16.226,54.187
2013,grupa #07,Radom,mazowieckie,21.147,51.403
2013,grupa #04,Warszawa,mazowieckie,21.058,52.227
2013,grupa #02,Warszawa,mazowieckie,20.952,52.273
2013,grupa #10,Jaworzno,,19.350,50.172
2013,grupa #04,Gorzów Wielkopolski,lubuskie,15.237,52.733
2013,grupa #08,Koszalin,zachodniopomorskie,16.226,54.187
2013,grupa #02,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2013,grupa #08,Medyka,podkarpackie,22.922,49.821
2013,grupa #03,Opole,opolskie,17.977,50.673
2013,grupa #02,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2013,grupa #10,Poznań,wielkopolskie,16.925,52.406
2013,grupa #01,Łódź,łódzkie,19.452,51.801
2013,grupa #04,Trzebnica,dolnośląskie,17.107,51.338
2013,grupa #06,Krasnobród,lubelskie,23.218,50.543
2013,grupa #06,Wielogóra,mazowieckie,21.142,51.527
2013,grupa #10,Jaworzno,,19.350,50.172
2013,grupa #10,Tychy,śląskie,19.020,50.122
2013,grupa #10,Gumniska,podkarpackie,21.395,50.005
2013,grupa #10,Ulan-Majorat 66a,,0.000,0.000
2013,grupa #10,Głogów,dolnośląskie,16.085,51.664
2013,grupa #03,Warszawa,mazowieckie,21.058,52.227
2013,grupa #10,Tczew,pomorskie,18.759,54.074
2013,grupa #06,Poznań,wielkopolskie,16.899,52.413
2013,grupa #10,Warszawa,mazowieckie,20.952,52.273
2013,grupa #06,Kraków,małopolskie,19.943,50.062
2013,grupa #12,Iłża,mazowieckie,21.256,51.155
2013,grupa #10,Warszawa,mazowieckie,20.952,52.273
2013,grupa #11,Kozienice,,21.486,51.611
2013,grupa #13,Słupsk,pomorskie,17.028,54.464
2013,grupa #10,Tychy,śląskie,19.020,50.122
2013,grupa #10,Warszawa,mazowieckie,21.180,52.190
2013,grupa #10,Wąsosz,dolnośląskie,16.692,51.562
2013,grupa #08,Trzebinia,małopolskie,19.469,50.158
2013,grupa #08,Toruń,kujawsko-pomorskie,18.598,53.014
2013,grupa #04,Zamość,kujawsko-pomorskie,17.721,52.995
2013,grupa #10,Augustów,podlaskie,22.980,53.843
2013,grupa #07,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2013,grupa #04,Przyszowa,małopolskie,20.500,49.650
2013,grupa #10,Kolbudy,pomorskie,18.463,54.257
2013,grupa #05,Skwierzyna,lubuskie,15.514,52.597
2013,grupa #10,Warszawa,mazowieckie,21.180,52.190
2013,grupa #10,Gdańsk,pomorskie,18.611,54.387
2013,grupa #07,Krzyż Wielkopolski,wielkopolskie,16.047,52.897
2013,grupa #03,Kobylnica,pomorskie,16.971,54.359
2013,grupa #03,Kobylnica,pomorskie,16.971,54.359
2013,grupa #03,Tarnów,małopolskie,20.986,50.012
2013,grupa #10,Ochojno,,0.000,0.000
2013,grupa #04,Gliwice,śląskie,18.671,50.294
2013,grupa #10,Radom,mazowieckie,21.147,51.403
2013,grupa #03,Daszewice,wielkopolskie,16.934,52.304
2013,grupa #08,Gdynia,pomorskie,18.509,54.526
2013,grupa #03,Nowa Wieś,mazowieckie,20.842,52.141
2013,grupa #13,Szydłowo,wielkopolskie,16.645,53.200
2013,grupa #12,Zielonki,małopolskie,19.926,50.133
2013,grupa #01,Puck,pomorskie,18.383,54.701
2013,grupa #02,Józefów,mazowieckie,21.235,52.137
2013,grupa #05,Warszawa,mazowieckie,21.180,52.190
2013,grupa #10,Szklarska Poręba,dolnośląskie,15.526,50.827
2013,grupa #05,Szczecin,zachodniopomorskie,14.590,53.469
2013,grupa #01,"Ksawerów, Wola Zaradzyńska",łódzkie,19.419,51.678
2013,grupa #01,Muszyna,małopolskie,20.920,49.354
2013,grupa #01,Szczecin,zachodniopomorskie,14.590,53.469
2013,grupa #07,Stryszów,małopolskie,19.615,49.814
2013,grupa #10,Dziekanów Polski,mazowieckie,20.865,52.348
2013,grupa #02,Łódź,łódzkie,19.456,51.759
2013,grupa #11,Gliwice,śląskie,18.671,50.294
2013,grupa #10,Harta,podkarpackie,22.204,49.859
2013,grupa #01,Jedlińsk,mazowieckie,21.142,51.527
2013,grupa #10,Leszno,wielkopolskie,16.594,51.842
2013,grupa #10,Leszno,wielkopolskie,16.594,51.842
2013,grupa #07,Jelenia Góra,dolnośląskie,15.719,50.904
2013,grupa #16,Pionki,mazowieckie,21.450,51.476
2013,grupa #04,Żywiec,śląskie,19.182,49.691
2013,grupa #03,Resko,zachodniopomorskie,15.476,53.805
2013,grupa #04,Wągrowiec,wielkopolskie,17.197,52.809
2013,grupa #08,Koszalin,zachodniopomorskie,16.226,54.187
2013,grupa #04,Wrocław,dolnośląskie,17.029,51.103
2013,grupa #10,Olsztyn,warmińsko-mazurskie,20.469,53.761
2013,grupa #03,Słupsk,pomorskie,17.028,54.464
2013,grupa #10,Gdańsk,pomorskie,18.611,54.387
2013,grupa #10,Białystok,podlaskie,23.144,53.112
2013,grupa #04,Rzeszów,podkarpackie,22.058,50.032
2013,grupa #03,Piaseczno,mazowieckie,20.971,52.060
2013,grupa #04,Bielsko-Biała,śląskie,19.058,49.822
2013,grupa #08,Janów Lubelski,lubelskie,22.425,50.663
2013,grupa #02,Sejny,podlaskie,23.339,54.115
2013,grupa #10,Sadków,,0.000,0.000
2013,grupa #07,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2013,grupa #16,Mielec,podkarpackie,21.424,50.287
2013,grupa #03,Ruda,podkarpackie,21.343,50.184
2013,grupa #10,Miechów,małopolskie,20.030,50.340
2013,grupa #10,Skarżysko-Kamienna,świętokrzyskie,20.875,51.112
2013,grupa #04,Warszawa,mazowieckie,21.180,52.190
2013,grupa #01,Łążynek,,0.000,0.000
2013,grupa #05,Leśna,,0.000,0.000
2013,grupa #10,Warszawa,mazowieckie,20.952,52.273
2013,grupa #08,Police,zachodniopomorskie,14.559,53.510
2013,grupa #10,Gdańsk,pomorskie,18.611,54.387
2013,grupa #02,Poznań,wielkopolskie,16.899,52.413
2013,grupa #05,Warszawa,mazowieckie,21.180,52.190
2013,grupa #12,Lubicz Górny,kujawsko-pomorskie,18.771,53.026
2013,grupa #03,Poznań,wielkopolskie,16.925,52.406
2013,grupa #02,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2013,grupa #06,Piotrków Trybunalski,łódzkie,19.703,51.405
2013,grupa #01,Rychwałdek,śląskie,19.277,49.667
2013,grupa #05,Komorniki,wielkopolskie,16.812,52.344
2013,grupa #06,Pierzchno,śląskie,18.974,50.836
2013,grupa #10,Kraków,małopolskie,19.943,50.062
2013,grupa #02,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2013,grupa #06,Wieluń,łódzkie,18.569,51.219
2013,grupa #10,Warszawa,mazowieckie,21.180,52.190
2014,grupa #05,Poznań,wielkopolskie,16.899,52.413
2014,grupa #04,Gdańsk,pomorskie,18.611,54.387
2014,grupa #08,Warszawa,mazowieckie,21.180,52.190
2014,grupa #03,Warszawa,mazowieckie,21.180,52.190
2014,grupa #07,Sieradz,łódzkie,18.730,51.596
2014,grupa #07,Jeżewo,kujawsko-pomorskie,18.352,53.521
2014,grupa #04,Kraków,małopolskie,19.883,50.074
2014,grupa #07,Lubin,dolnośląskie,16.194,51.404
2014,grupa #04,Konstancin-Jeziorna,mazowieckie,21.107,52.081
2014,grupa #07,Warszawa,mazowieckie,20.952,52.273
2014,grupa #04,Chorzów,śląskie,18.955,50.297
2014,grupa #07,Warszawa,mazowieckie,20.952,52.273
2014,grupa #05,Krosno,podkarpackie,21.766,49.682
2014,grupa #03,Warszawa,mazowieckie,21.180,52.190
2014,grupa #03,Toruń,kujawsko-pomorskie,18.598,53.014
2014,grupa #12,Toruń,kujawsko-pomorskie,18.598,53.014
2014,grupa #04,Warszawa,mazowieckie,21.180,52.190
2014,grupa #08,Kłaj,małopolskie,20.298,49.981
2014,grupa #03,Legnica,dolnośląskie,16.155,51.207
2014,grupa #07,Rzeszów,podkarpackie,22.058,50.032
2014,grupa #04,Białystok,podlaskie,23.144,53.112
2014,grupa #16,Białystok,podlaskie,23.144,53.112
2014,grupa #04,Rzeszów,podkarpackie,22.058,50.032
2014,grupa #03,Sochaczew,mazowieckie,20.295,52.263
2014,grupa #04,Warszawa,mazowieckie,20.952,52.273
2014,grupa #05,Hrubieszów,lubelskie,23.891,50.805
2014,grupa #11,Gdańsk,pomorskie,18.611,54.387
2014,grupa #01,Kraków,małopolskie,19.883,50.074
2014,grupa #07,Chrzanów,małopolskie,19.400,50.135
2014,grupa #01,Białystok,podlaskie,23.144,53.112
2014,grupa #06,Ozimek  Antoniów,opolskie,18.237,50.699
2014,grupa #07,Toruń,kujawsko-pomorskie,18.598,53.014
2014,grupa #03,Katowice,śląskie,19.023,50.276
2014,grupa #06,Sieradz,łódzkie,18.730,51.596
2014,grupa #01,Kalisz,wielkopolskie,18.085,51.767
2014,grupa #01,Kalisz,wielkopolskie,18.085,51.767
2014,grupa #02,Gdynia,pomorskie,18.509,54.526
2014,grupa #06,Szczecin,zachodniopomorskie,14.590,53.469
2014,grupa #04,Koszalin,zachodniopomorskie,16.226,54.187
2014,grupa #05,Wrocław,dolnośląskie,17.029,51.103
2014,grupa #04,Warszawa,mazowieckie,20.952,52.273
2014,grupa #03,Warszawa,mazowieckie,20.952,52.273
2014,grupa #05,Police,zachodniopomorskie,14.559,53.510
2014,grupa #05,Bolesławiec,dolnośląskie,15.566,51.266
2014,grupa #11,Bolesławiec,dolnośląskie,15.566,51.266
2014,grupa #14,Jaworzno,śląskie,19.274,50.205
2014,grupa #08,Jaworzno,śląskie,19.274,50.205
2014,grupa #04,Poznań,wielkopolskie,16.899,52.413
2014,grupa #06,Radom,mazowieckie,21.147,51.403
2014,grupa #08,Radom,mazowieckie,21.147,51.403
2014,grupa #03,Jelenia Góra,dolnośląskie,15.719,50.904
2014,grupa #07,Warszawa,mazowieckie,21.180,52.190
2014,grupa #06,Niechcice,łódzkie,19.585,51.271
2014,grupa #04,Stalowa Wola,podkarpackie,22.054,50.583
2014,grupa #12,Podgórzyn,dolnośląskie,15.674,50.829
2014,grupa #05,Skierniewice,łódzkie,20.158,51.955
2014,grupa #06,Zduńska Wola,łódzkie,18.939,51.599
2014,grupa #06,Nowy Sącz,małopolskie,20.715,49.617
2014,grupa #05,Chrzanów,małopolskie,19.400,50.135
2014,grupa #04,Nakło,kujawsko-pomorskie,17.602,53.142
2014,grupa #03,Poznań,wielkopolskie,16.899,52.413
2014,grupa #08,Piła,wielkopolskie,16.738,53.151
2014,grupa #03,Katowice,śląskie,19.023,50.276
2014,grupa #08,Warszawa,mazowieckie,21.180,52.190
2014,grupa #08,Opatów,świętokrzyskie,21.419,50.785
2014,grupa #06,Opatów,świętokrzyskie,21.419,50.785
2014,grupa #08,Dąbrowa Górnicza,śląskie,19.195,50.322
2014,grupa #04,Białystok,podlaskie,23.144,53.112
2014,grupa #06,Kolbuszowa,podkarpackie,21.769,50.218
2014,grupa #04,Susz,warmińsko-mazurskie,19.397,53.710
2014,grupa #07,Kraków,małopolskie,19.883,50.074
2014,grupa #04,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2014,grupa #07,Toruń,kujawsko-pomorskie,18.598,53.014
2014,grupa #08,Krzemienica,podkarpackie,22.190,50.073
2014,grupa #02,Kraków,małopolskie,19.883,50.074
2014,grupa #07,Katowice,śląskie,19.023,50.276
2014,grupa #05,Katowice,śląskie,19.023,50.276
2014,grupa #04,Krzywe Koło,pomorskie,18.804,54.174
2014,grupa #03,Opoczno,łódzkie,20.279,51.375
2014,grupa #04,Gdynia,pomorskie,18.509,54.526
2014,grupa #03,Sieradz,łódzkie,18.730,51.596
2014,grupa #02,Libiąż,małopolskie,19.330,50.110
2014,grupa #03,Warszawa,mazowieckie,21.003,52.238
2014,grupa #08,Kędzierzyn-Koźle,,18.238,50.355
2014,grupa #03,Nakło,kujawsko-pomorskie,17.602,53.142
2014,grupa #03,Warszawa,mazowieckie,21.180,52.190
2014,grupa #04,Toruń,kujawsko-pomorskie,18.598,53.014
2014,grupa #07,Gdańsk,pomorskie,18.611,54.387
2014,grupa #07,Katowice,śląskie,19.023,50.276
2014,grupa #04,Mielec,podkarpackie,21.424,50.287
2014,grupa #04,Katowice,śląskie,19.023,50.276
2014,grupa #07,Warszawa,mazowieckie,21.180,52.190
2014,grupa #07,Warszawa,mazowieckie,21.180,52.190
2014,grupa #15,Warszawa,mazowieckie,21.003,52.238
2014,grupa #07,Rzeszów,podkarpackie,22.058,50.032
2014,grupa #07,Resko,zachodniopomorskie,15.476,53.805
2014,grupa #01,Wilczęta,warmińsko-mazurskie,19.886,54.170
2014,grupa #02,Knyszyn,podlaskie,22.959,53.333
2014,grupa #08,Chodzież,wielkopolskie,16.909,52.984
2014,grupa #04,Poznań,wielkopolskie,16.925,52.433
2014,grupa #03,Warszawa,mazowieckie,21.012,52.230
2014,grupa #03,Poznań,wielkopolskie,16.925,52.433
2014,grupa #08,Radom,mazowieckie,21.147,51.403
2014,grupa #07,Toruń,kujawsko-pomorskie,18.598,53.014
2014,grupa #02,Sieradz,łódzkie,18.730,51.596
2014,grupa #03,Sieradz,łódzkie,18.730,51.596
2014,grupa #04,Gdańsk,pomorskie,18.611,54.387
2014,grupa #02,Kraków,małopolskie,19.943,50.062
2014,grupa #02,Szczecin,zachodniopomorskie,14.590,53.469
2014,grupa #12,Zawiercie,śląskie,19.417,50.488
2014,grupa #08,Tarnów,małopolskie,20.986,50.012
2014,grupa #03,Katowice,śląskie,19.023,50.276
2014,grupa #07,Kraków,małopolskie,19.943,50.062
2014,grupa #02,Leszno,wielkopolskie,16.594,51.842
2014,grupa #01,Libusza,małopolskie,21.238,49.694
2014,grupa #01,Poznań,wielkopolskie,16.899,52.413
2014,grupa #04,Gdynia,pomorskie,18.509,54.526
2014,grupa #07,Tomaszów Mazowiecki,łódzkie,20.009,51.531
2014,grupa #04,Warszawa,mazowieckie,21.180,52.190
2014,grupa #06,Warszawa,mazowieckie,21.146,52.238
2014,grupa #08,Kąkolówka,podkarpackie,22.069,49.853
2014,grupa #04,Gdynia,pomorskie,18.509,54.526
2014,grupa #03,Ełk,,22.361,53.846
2014,grupa #04,Kobyłka,mazowieckie,21.196,52.339
2014,grupa #08,Ełk,,22.361,53.846
2014,grupa #07,Warszawa,mazowieckie,21.180,52.190
2014,grupa #10,Warszawa,mazowieckie,21.180,52.190
2014,grupa #04,Poznań,wielkopolskie,16.925,52.433
2014,grupa #05,Nowy Sącz,małopolskie,20.715,49.617
2014,grupa #06,Nowy Sącz,małopolskie,20.715,49.617
2014,grupa #07,Częstochowa,śląskie,19.120,50.812
2014,grupa #12,Grudziądz,kujawsko-pomorskie,18.754,53.484
2014,grupa #06,Warszawa,mazowieckie,21.058,52.227
2014,grupa #08,Warszawa,mazowieckie,21.058,52.227
2014,grupa #04,Nowe k.Świecia,kujawsko-pomorskie,18.383,53.438
2014,grupa #07,Poznań,wielkopolskie,16.925,52.433
2014,grupa #04,Święciechowa,wielkopolskie,16.486,51.868
2014,grupa #03,Święciechowa,wielkopolskie,16.486,51.868
2014,grupa #04,Pruszków,mazowieckie,20.823,52.158
2014,grupa #06,Rumia,pomorskie,18.388,54.571
2014,grupa #01,Przecław,zachodniopomorskie,14.473,53.374
2014,grupa #02,Wicko,pomorskie,17.691,54.705
2014,grupa #01,Rzeszów,podkarpackie,22.058,50.032
2014,grupa #07,Skawina,małopolskie,19.819,49.976
2014,grupa #03,Włodawa,lubelskie,23.554,51.552
2014,grupa #01,Toruń,kujawsko-pomorskie,18.598,53.014
2014,grupa #03,Grębków,mazowieckie,21.947,52.260
2014,grupa #04,Gdynia,pomorskie,18.509,54.526
2014,grupa #12,Rzeszów,podkarpackie,22.058,50.032
2014,grupa #03,Rzeszów,podkarpackie,22.058,50.032
2014,grupa #08,Radom,mazowieckie,21.147,51.403
2014,grupa #03,Radom,mazowieckie,21.147,51.403
2014,grupa #05,Lublin,lubelskie,22.543,51.261
2014,grupa #01,Kraków,małopolskie,19.943,50.062
2014,grupa #14,Kraków,małopolskie,19.883,50.074
2014,grupa #07,Kraków,małopolskie,19.883,50.074
2014,grupa #07,Wrocław,dolnośląskie,16.917,51.124
2014,grupa #04,Warszawa,mazowieckie,21.058,52.227
2014,grupa #03,Szczecin,zachodniopomorskie,14.667,53.377
2014,grupa #05,Szczecin,zachodniopomorskie,14.667,53.377
2014,grupa #04,Grębków,mazowieckie,21.947,52.260
2014,grupa #08,Międzyrzecz,lubuskie,15.554,52.471
2014,grupa #08,Legnica,dolnośląskie,16.155,51.207
2014,grupa #04,Wrocław,dolnośląskie,17.002,51.085
2014,grupa #04,Gdańsk,pomorskie,18.611,54.387
2014,grupa #05,Wysokie Mazowieckie,podlaskie,22.439,52.927
2014,grupa #04,Rzeszów,podkarpackie,22.058,50.032
2014,grupa #07,Wysokie Mazowieckie,podlaskie,22.439,52.927
2014,grupa #02,Warszawa,mazowieckie,20.952,52.273
2014,grupa #11,Warszawa,mazowieckie,21.180,52.190
2014,grupa #03,Giżycko,warmińsko-mazurskie,21.767,54.036
2014,grupa #12,Giżycko,warmińsko-mazurskie,21.767,54.036
2014,grupa #07,Wrocław,dolnośląskie,16.917,51.124
2014,grupa #07,Warszawa,mazowieckie,21.180,52.190
2014,grupa #03,Warszawa,mazowieckie,21.058,52.227
2014,grupa #12,Warszawa,mazowieckie,21.003,52.238
2014,grupa #07,Sosnowiec,śląskie,19.176,50.267
2014,grupa #03,Warszawa,mazowieckie,21.180,52.190
2014,grupa #07,Sulików,dolnośląskie,15.082,51.091
2014,grupa #08,Sulików,dolnośląskie,15.082,51.091
2014,grupa #08,Skierniewice,łódzkie,20.158,51.955
2014,grupa #04,Kraków,małopolskie,19.883,50.074
2014,grupa #04,Zielona Góra,lubuskie,15.522,51.943
2014,grupa #08,Człuchów,pomorskie,17.359,53.667
2014,grupa #10,Szczecin,zachodniopomorskie,14.590,53.469
2014,grupa #04,Kraków,małopolskie,19.883,50.074
2014,grupa #04,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2014,grupa #04,Warszawa,mazowieckie,21.180,52.190
2014,grupa #06,Opatów,świętokrzyskie,21.419,50.785
2014,grupa #08,Tarnów,małopolskie,20.986,50.012
2014,grupa #04,Sulików,dolnośląskie,15.082,51.091
2014,grupa #05,Warszawa,mazowieckie,21.003,52.238
2014,grupa #16,Gdańsk,pomorskie,18.611,54.387
2014,grupa #07,Warszawa,mazowieckie,21.003,52.238
2014,grupa #02,Gdańsk,pomorskie,18.611,54.387
2014,grupa #12,Radzyń Podlaski,lubelskie,22.622,51.783
2014,grupa #02,Gdańsk,pomorskie,18.611,54.387
2014,grupa #07,Kielce,świętokrzyskie,20.639,50.842
2014,grupa #04,Pasym,warmińsko-mazurskie,20.783,53.648
2014,grupa #11,Łódź,łódzkie,19.452,51.801
2014,grupa #02,Toruń,kujawsko-pomorskie,18.598,53.014
2014,grupa #01,Białystok,podlaskie,23.144,53.112
2014,grupa #01,Białystok,podlaskie,23.144,53.112
2014,grupa #02,Gdynia,pomorskie,18.509,54.526
2014,grupa #08,Opatów,świętokrzyskie,21.419,50.785
2014,grupa #04,Kożuchów,lubuskie,15.575,51.762
2014,grupa #02,Kraków,małopolskie,19.883,50.074
2014,grupa #04,Ryjewo,pomorskie,18.977,53.836
2014,grupa #06,Poznań,wielkopolskie,16.899,52.413
2014,grupa #05,Płochocin,mazowieckie,20.705,52.211
2014,grupa #03,Kraków,małopolskie,19.883,50.074
2014,grupa #02,Kraków,małopolskie,19.943,50.062
2014,grupa #02,Środa Wlkp.,wielkopolskie,17.276,52.229
2014,grupa #04,Środa Wlkp.,wielkopolskie,17.276,52.229
2014,grupa #13,Płochocin,mazowieckie,20.705,52.211
2014,grupa #07,Warszawa,mazowieckie,21.180,52.190
2014,grupa #05,Kraków,małopolskie,19.943,50.062
2014,grupa #04,Gdańsk,pomorskie,18.611,54.387
2014,grupa #14,Siedlce,mazowieckie,22.305,52.156
2014,grupa #08,Olkusz,małopolskie,19.566,50.281
2014,grupa #05,Lubaczów,podkarpackie,23.139,50.156
2014,grupa #02,Chojnice,pomorskie,17.557,53.694
2014,grupa #14,Mircze,lubelskie,23.942,50.651
2014,grupa #04,Chojnice,pomorskie,17.557,53.694
2014,grupa #01,Warszawa,mazowieckie,21.180,52.190
2014,grupa #06,Lębork,pomorskie,17.753,54.545
2014,grupa #03,Rzeszów,podkarpackie,22.058,50.032
2014,grupa #04,Zielona Góra,lubuskie,15.522,51.943
2014,grupa #08,Kętrzyn,warmińsko-mazurskie,21.375,54.077
2014,grupa #04,Kętrzyn,warmińsko-mazurskie,21.375,54.077
2014,grupa #05,Poznań,wielkopolskie,16.899,52.413
2014,grupa #04,Opole,opolskie,17.977,50.673
2014,grupa #04,Koluszki,łódzkie,19.865,51.749
2014,grupa #07,Kraków,małopolskie,19.943,50.062
2014,grupa #07,Mircze,lubelskie,23.942,50.651
2014,grupa #11,Sopot,pomorskie,18.508,54.442
2014,grupa #05,Toruń,kujawsko-pomorskie,18.598,53.014
2014,grupa #07,Warszawa,mazowieckie,21.180,52.190
2014,grupa #07,Warszawa,mazowieckie,21.058,52.227
2014,grupa #16,Siedlce,mazowieckie,22.305,52.156
2014,grupa #05,Warszawa,mazowieckie,20.952,52.273
2014,grupa #07,Kraków,małopolskie,19.883,50.074
2014,grupa #04,Gdynia,pomorskie,18.509,54.526
2014,grupa #07,Olsztyn,warmińsko-mazurskie,20.469,53.761
2014,grupa #12,Andrychów,małopolskie,19.338,49.852
2014,grupa #04,Andrychów,małopolskie,19.338,49.852
2014,grupa #03,Włodawa,lubelskie,23.554,51.552
2014,grupa #07,Józefów,mazowieckie,21.235,52.137
2014,grupa #04,Tarnów,małopolskie,20.986,50.012
2014,grupa #04,Ełk,,22.361,53.846
2014,grupa #07,Wrocław,dolnośląskie,16.917,51.124
2014,grupa #02,Warszawa,mazowieckie,21.180,52.190
2014,grupa #07,Katowice,śląskie,19.023,50.276
2014,grupa #05,Bielawa,dolnośląskie,16.618,50.652
2014,grupa #07,Kielce,świętokrzyskie,20.639,50.842
2014,grupa #07,Wieliczka,małopolskie,20.065,49.987
2014,grupa #03,Mielec,podkarpackie,21.424,50.287
2014,grupa #05,Kraków,małopolskie,19.883,50.074
2014,grupa #07,Tarnów,małopolskie,20.986,50.012
2014,grupa #04,Gdynia,pomorskie,18.509,54.526
2014,grupa #02,Ostrowiec Świętokrz.,świętokrzyskie,21.385,50.930
2014,grupa #04,Ostrowiec Świętokrz.,świętokrzyskie,21.385,50.930
2014,grupa #03,Łódź,łódzkie,19.456,51.759
2014,grupa #05,Warszawa,mazowieckie,21.180,52.190
2014,grupa #07,Żelechów,mazowieckie,21.864,51.798
2014,grupa #07,Żelechów,mazowieckie,21.864,51.798
2014,grupa #09,Białystok,podlaskie,23.144,53.112
2014,grupa #02,Toruń,kujawsko-pomorskie,18.598,53.014
2014,grupa #06,Gdynia,pomorskie,18.509,54.526
2014,grupa #04,Sierpc,mazowieckie,19.677,52.855
2014,grupa #04,Bulkowo,mazowieckie,20.120,52.544
2014,grupa #06,Płock,mazowieckie,19.707,52.546
2014,grupa #07,Poznań,wielkopolskie,16.899,52.413
2014,grupa #04,Radom,mazowieckie,21.147,51.403
2014,grupa #04,Lublin,lubelskie,22.543,51.261
2014,grupa #08,Szczecin,zachodniopomorskie,14.667,53.377
2014,grupa #04,Kraków,małopolskie,19.943,50.062
2014,grupa #07,Mosina,wielkopolskie,16.849,52.234
2014,grupa #03,Lututów,łódzkie,18.455,51.354
2014,grupa #07,Kraków,małopolskie,19.943,50.062
2014,grupa #07,Zabrze,śląskie,18.786,50.325
2014,grupa #07,Warszawa,mazowieckie,20.952,52.273
2014,grupa #13,Gdynia,pomorskie,18.509,54.526
2014,grupa #07,Warszawa,mazowieckie,21.180,52.190
2014,grupa #04,Radom,mazowieckie,21.147,51.403
2014,grupa #04,Pionki,mazowieckie,21.450,51.476
2014,grupa #02,Piastów,mazowieckie,20.840,52.185
2014,grupa #04,Gdynia,pomorskie,18.509,54.526
2014,grupa #04,Łąck,mazowieckie,19.636,52.451
2014,grupa #06,Konin,wielkopolskie,18.251,52.223
2014,grupa #03,Łąck,mazowieckie,19.636,52.451
2014,grupa #05,Przemyśl,podkarpackie,22.768,49.784
2014,grupa #06,Rumia,pomorskie,18.388,54.571
2014,grupa #04,Kraków,małopolskie,19.943,50.062
2014,grupa #06,Konin,wielkopolskie,18.251,52.223
2014,grupa #03,Pionki,mazowieckie,21.450,51.476
2014,grupa #01,Słocina,podkarpackie,22.054,50.018
2014,grupa #04,Iława,warmińsko-mazurskie,19.568,53.596
2014,grupa #12,Łąck,mazowieckie,19.636,52.451
2014,grupa #04,Wrocław,dolnośląskie,16.917,51.124
2014,grupa #07,Kraków,małopolskie,19.883,50.074
2014,grupa #02,Warszawa,mazowieckie,21.180,52.190
2014,grupa #04,Warszawa,mazowieckie,20.952,52.273
2014,grupa #07,Wrocław,dolnośląskie,16.917,51.124
